,Name,Date,ClosePriceA,ClosePriceH,ExchangeRate,AdjustedPrice(H),A Growth,H Growth,PriceDiff,PriceDiffRate
1163,民生银行,2014-12-02,7.91,8.71,0.79,6.880900000000001,10.0139,5.5758,1.0290999999999988,0.1301011378002527
1302,民生银行,2015-07-07,10.73,8.98,0.79,7.094200000000001,10.0513,-5.074,3.6357999999999997,0.33884436160298226
