代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元)
0998.HK,中信银行,2007-05-31,5.88,5.90,5.98,5.86,5.93,70834300,420699334,0.05,0.8503,5.9392
0998.HK,中信银行,2007-06-01,5.93,5.88,5.94,5.86,5.89,78880300,464285807,-0.04,-0.6745,5.8860
0998.HK,中信银行,2007-06-04,5.89,5.89,5.90,5.84,5.86,58350000,341891180,-0.03,-0.5093,5.8593
0998.HK,中信银行,2007-06-05,5.86,5.83,5.86,5.77,5.79,72505200,420709850,-0.07,-1.1945,5.8025
0998.HK,中信银行,2007-06-06,5.79,5.75,5.89,5.73,5.88,91966500,535729570,0.09,1.5544,5.8253
0998.HK,中信银行,2007-06-07,5.88,5.81,6.07,5.81,5.97,157584600,942729739,0.09,1.5306,5.9824
0998.HK,中信银行,2007-06-08,5.97,5.89,5.96,5.89,5.95,58186267,345076734,-0.02,-0.3350,5.9306
0998.HK,中信银行,2007-06-11,5.95,5.97,6.00,5.88,5.89,39829000,235868470,-0.06,-1.0084,5.9220
0998.HK,中信银行,2007-06-12,5.89,5.89,5.90,5.83,5.88,36902500,216138905,-0.01,-0.1698,5.8570
0998.HK,中信银行,2007-06-13,5.88,5.83,5.86,5.80,5.80,54806333,319614635,-0.08,-1.3605,5.8317
0998.HK,中信银行,2007-06-14,5.80,5.81,5.94,5.81,5.88,63594500,372640580,-0.08,1.3793,5.8596
0998.HK,中信银行,2007-06-15,5.88,5.92,5.95,5.84,5.90,59329300,349352506,-0.02,0.3401,5.8884
0998.HK,中信银行,2007-06-18,5.90,5.90,6.14,5.90,6.05,136164600,826708026,-0.15,2.5424,6.0714
0998.HK,中信银行,2007-06-20,6.05,6.16,6.18,5.99,6.00,74368205,452273117,0.05,-0.8264,6.0815
0998.HK,中信银行,2007-06-21,6.00,6.00,6.05,5.97,5.99,50692500,304429315,0.01,-0.1667,6.0054
0998.HK,中信银行,2007-06-22,5.99,5.95,6.03,5.93,5.95,48573200,290017880,0.04,-0.6678,5.9707
0998.HK,中信银行,2007-06-25,5.95,5.91,6.10,5.90,6.04,89400000,539903600,-0.09,1.5126,6.0392
0998.HK,中信银行,2007-06-26,6.04,6.04,6.07,5.94,5.99,56982500,341511345,0.05,-0.8278,5.9933
0998.HK,中信银行,2007-06-27,5.99,5.95,6.06,5.94,6.04,63391000,380390833,0.05,0.8347,6.0007
0998.HK,中信银行,2007-06-28,6.04,6.01,6.07,5.99,6.01,58678068,353895842,-0.03,-0.4967,6.0311
0998.HK,中信银行,2007-06-29,6.01,6.01,6.04,5.91,5.98,41618000,248502270,-0.03,-0.4992,5.9710
0998.HK,中信银行,2007-07-03,5.98,6.07,6.07,5.95,6.00,46879456,281085087,0.02,0.3344,5.9959
0998.HK,中信银行,2007-07-04,6.00,6.00,6.04,5.96,6.00,45223000,271462960,0.00,0.0000,6.0028
0998.HK,中信银行,2007-07-05,6.00,6.00,6.03,5.98,6.02,37423006,224759765,0.02,0.3333,6.0059
0998.HK,中信银行,2007-07-06,6.02,6.01,6.06,5.98,6.04,67252345,405222487,0.02,0.3322,6.0254
0998.HK,中信银行,2007-07-09,6.04,6.04,6.17,6.03,6.16,131161750,803087024,0.12,1.9868,6.1229
0998.HK,中信银行,2007-07-10,6.16,6.20,6.42,6.15,6.38,174855860,1096881125,0.22,3.5714,6.2731
0998.HK,中信银行,2007-07-11,6.38,6.35,6.49,6.25,6.27,195967388,1244738665,-0.11,-1.7241,6.3518
0998.HK,中信银行,2007-07-12,6.27,6.35,6.43,6.17,6.19,126382000,797850630,-0.08,-1.2759,6.3130
0998.HK,中信银行,2007-07-13,6.19,6.30,6.30,6.15,6.20,75198500,466348925,0.01,0.1616,6.2016
0998.HK,中信银行,2007-07-16,6.20,6.43,6.51,6.27,6.30,185823398,1188721450,0.10,1.6129,6.3970
0998.HK,中信银行,2007-07-17,6.30,6.28,6.30,6.21,6.22,64717500,405047140,-0.08,-1.2698,6.2587
0998.HK,中信银行,2007-07-18,6.22,6.18,6.27,6.13,6.22,69837200,433155450,0.00,0.0000,6.2024
0998.HK,中信银行,2007-07-19,6.22,6.20,6.26,6.15,6.23,42060800,261100654,0.01,0.1608,6.2077
0998.HK,中信银行,2007-07-20,6.23,6.23,6.27,5.97,6.00,124603122,763923696,-0.23,-3.6918,6.1309
0998.HK,中信银行,2007-07-23,6.00,6.05,6.16,6.02,6.10,93211000,566802150,0.10,1.6667,6.0809
0998.HK,中信银行,2007-07-24,6.10,6.10,6.14,6.06,6.07,39897478,243137993,-0.03,-0.4918,6.0941
0998.HK,中信银行,2007-07-25,6.07,6.07,6.16,6.00,6.09,86043000,523046230,0.02,0.3295,6.0789
0998.HK,中信银行,2007-07-26,6.09,6.11,6.14,6.05,6.07,32270000,196780080,0.02,-0.3284,6.0979
0998.HK,中信银行,2007-07-27,6.07,5.95,6.04,5.90,5.93,71421101,426105216,0.14,-2.3064,5.9661
0998.HK,中信银行,2007-07-30,5.93,5.91,6.02,5.90,6.00,51178100,305503819,-0.07,1.1804,5.9694
0998.HK,中信银行,2007-07-31,6.00,6.00,6.04,5.97,6.04,54175460,325313106,-0.04,0.6667,6.0048
0998.HK,中信银行,2007-08-01,6.04,6.00,6.03,5.83,5.85,53533950,316637320,0.19,-3.1457,5.9147
0998.HK,中信银行,2007-08-02,5.85,5.88,5.97,5.74,5.84,83262900,485453490,0.01,-0.1709,5.8304
0998.HK,中信银行,2007-08-03,5.84,5.85,5.91,5.76,5.82,60252000,351358147,0.02,-0.3425,5.8315
0998.HK,中信银行,2007-08-06,5.82,5.78,5.78,5.68,5.69,44745700,256297350,0.13,-2.2337,5.7279
0998.HK,中信银行,2007-08-07,5.69,5.75,5.77,5.65,5.66,38758000,221327830,0.03,-0.5272,5.7105
0998.HK,中信银行,2007-08-08,5.66,5.66,5.86,5.64,5.83,43392125,249846600,-0.17,3.0035,5.7579
0998.HK,中信银行,2007-08-09,5.83,5.87,5.88,5.77,5.79,29999509,174371777,0.04,-0.6861,5.8125
0998.HK,中信银行,2007-08-10,5.79,5.70,5.75,5.63,5.68,22558000,128230300,0.11,-1.8998,5.6845
0998.HK,中信银行,2007-08-13,5.68,5.73,5.79,5.69,5.73,38140000,218910000,-0.05,0.8803,5.7396
0998.HK,中信银行,2007-08-14,5.73,5.77,5.84,5.75,5.81,27299630,158161388,-0.08,1.3962,5.7935
0998.HK,中信银行,2007-08-15,5.81,5.72,5.78,5.68,5.71,33745500,193064190,0.10,-1.7212,5.7212
0998.HK,中信银行,2007-08-16,5.71,5.63,5.68,5.50,5.51,49024013,272794453,0.20,-3.5026,5.5645
0998.HK,中信银行,2007-08-17,5.51,5.45,5.55,5.06,5.45,112477815,595396814,0.06,-1.0889,5.2935
0998.HK,中信银行,2007-08-20,5.45,5.65,5.78,5.50,5.76,72289658,407973776,-0.31,5.6881,5.6436
0998.HK,中信银行,2007-08-21,5.76,5.90,6.17,5.73,5.75,115461460,682482328,0.01,-0.1736,5.9109
0998.HK,中信银行,2007-08-22,5.75,5.80,5.81,5.71,5.79,44986000,259842410,-0.04,0.6957,5.7761
0998.HK,中信银行,2007-08-23,5.79,5.99,5.99,5.75,5.79,87742706,514071377,0.00,0.0000,5.8589
0998.HK,中信银行,2007-08-24,5.79,5.80,5.81,5.67,5.74,40368900,231527628,0.05,-0.8636,5.7353
0998.HK,中信银行,2007-08-27,5.74,5.85,6.46,5.81,6.44,345387987,2134404026,-0.70,12.1951,6.1797
0998.HK,中信银行,2007-08-28,6.44,6.46,6.46,6.09,6.11,181865352,1140975715,0.33,-5.1242,6.2737
0998.HK,中信银行,2007-08-29,6.11,5.85,5.94,5.79,5.86,114878400,673493689,0.25,-4.0917,5.8627
0998.HK,中信银行,2007-08-30,5.86,5.98,6.06,5.87,5.90,82712154,494051076,-0.04,0.6826,5.9731
0998.HK,中信银行,2007-08-31,5.90,5.92,6.08,5.89,5.99,51556900,309056363,-0.09,1.5254,5.9945
0998.HK,中信银行,2007-09-03,5.99,5.92,5.97,5.87,5.93,34663600,205554222,0.06,-1.0017,5.9300
0998.HK,中信银行,2007-09-04,5.93,5.93,6.05,5.90,5.91,42814000,255198760,0.02,-0.3373,5.9606
0998.HK,中信银行,2007-09-05,5.91,5.91,5.97,5.84,5.86,39762000,234927790,0.05,-0.8460,5.9083
0998.HK,中信银行,2007-09-06,5.86,5.85,5.98,5.84,5.97,30416500,179532140,-0.11,1.8771,5.9025
0998.HK,中信银行,2007-09-07,5.97,5.97,6.05,5.91,6.03,95785614,572959222,-0.06,1.0050,5.9817
0998.HK,中信银行,2007-09-10,6.03,5.88,5.93,5.86,5.88,47789800,283809680,0.15,-2.4876,5.9387
0998.HK,中信银行,2007-09-11,5.88,5.88,5.89,5.72,5.75,76441400,442763704,0.13,-2.2109,5.7922
0998.HK,中信银行,2007-09-12,5.75,5.80,5.85,5.76,5.78,28652500,165996240,-0.03,0.5217,5.7934
0998.HK,中信银行,2007-09-13,5.78,5.77,5.80,5.70,5.72,28091544,161289273,0.06,-1.0381,5.7416
0998.HK,中信银行,2007-09-14,5.72,5.74,5.78,5.71,5.72,39689500,227558735,0.00,0.0000,5.7335
0998.HK,中信银行,2007-09-17,5.72,5.65,5.74,5.65,5.71,25678000,146318130,0.01,-0.1748,5.6982
0998.HK,中信银行,2007-09-18,5.71,5.70,5.75,5.65,5.70,25813000,146803830,0.01,-0.1751,5.6872
0998.HK,中信银行,2007-09-19,5.70,5.82,5.92,5.78,5.87,93600000,548617750,-0.17,2.9825,5.8613
0998.HK,中信银行,2007-09-20,5.87,5.85,5.94,5.83,5.91,59597630,351677781,-0.04,0.6814,5.9009
0998.HK,中信银行,2007-09-21,5.91,5.86,5.88,5.79,5.82,39304265,229263777,0.09,-1.5228,5.8331
0998.HK,中信银行,2007-09-24,5.82,5.83,5.98,5.83,5.92,70185000,415929720,-0.10,1.7182,5.9262
0998.HK,中信银行,2007-09-25,5.92,5.90,5.98,5.82,5.87,51682000,304605650,0.05,-0.8446,5.8938
0998.HK,中信银行,2007-09-27,5.87,5.87,5.94,5.85,5.87,54440333,320936228,0.00,0.0000,5.8952
0998.HK,中信银行,2007-09-28,5.87,5.90,6.12,5.81,6.04,128528800,771655490,-0.17,2.8961,6.0038
0998.HK,中信银行,2007-10-08,6.04,6.10,6.11,5.94,6.07,138501272,836145435,-0.03,0.4967,6.0371
0998.HK,中信银行,2007-10-09,6.07,6.02,6.15,5.96,6.14,78503500,477574922,-0.07,1.1532,6.0835
0998.HK,中信银行,2007-10-10,6.14,6.26,6.33,6.14,6.24,200510520,1255623295,-0.10,1.6287,6.2621
0998.HK,中信银行,2007-10-11,6.24,6.32,6.44,6.21,6.41,224905986,1432622011,-0.17,2.7244,6.3699
0998.HK,中信银行,2007-10-12,6.41,6.33,6.38,6.06,6.23,156762400,974729906,0.18,-2.8081,6.2179
0998.HK,中信银行,2007-10-15,6.23,6.38,6.38,6.10,6.20,99082975,612991653,0.03,-0.4815,6.1866
0998.HK,中信银行,2007-10-16,6.20,6.12,6.42,6.04,6.05,149207147,930396246,0.15,-2.4194,6.2356
0998.HK,中信银行,2007-10-17,6.05,6.05,6.17,6.01,6.14,89508893,544020904,-0.09,1.4876,6.0778
0998.HK,中信银行,2007-10-18,6.14,6.40,6.50,6.10,6.49,297510300,1887464422,-0.35,5.7003,6.3442
0998.HK,中信银行,2007-10-22,6.49,6.15,6.22,6.01,6.03,237095576,1455997032,0.46,-7.0878,6.1410
0998.HK,中信银行,2007-10-23,6.03,6.10,6.29,6.10,6.26,122320092,759803692,-0.23,3.8143,6.2116
0998.HK,中信银行,2007-10-24,6.26,6.35,6.38,6.16,6.25,89582000,559605610,0.01,-0.1597,6.2469
0998.HK,中信银行,2007-10-25,6.25,6.26,6.29,6.13,6.22,92125366,572642143,0.03,-0.4800,6.2159
0998.HK,中信银行,2007-10-26,6.22,6.30,6.33,6.16,6.27,81104615,509362633,-0.05,0.8039,6.2803
0998.HK,中信银行,2007-10-29,6.27,6.36,6.69,6.34,6.58,313342516,2047289812,-0.31,4.9442,6.5337
0998.HK,中信银行,2007-10-30,6.58,6.58,6.67,6.35,6.41,298409300,1937199817,0.17,-2.5836,6.4918
0998.HK,中信银行,2007-10-31,6.41,6.33,6.38,6.20,6.26,178985650,1124540186,0.15,-2.3401,6.2829
0998.HK,中信银行,2007-11-01,6.26,6.40,6.67,6.40,6.52,289568700,1893295014,-0.26,4.1534,6.5383
0998.HK,中信银行,2007-11-02,6.52,6.32,6.47,6.30,6.43,111228919,711089184,0.09,-1.3804,6.3930
0998.HK,中信银行,2007-11-05,6.43,6.32,6.39,5.92,5.97,177698986,1089987528,0.46,-7.1540,6.1339
0998.HK,中信银行,2007-11-06,5.97,5.95,6.07,5.92,6.03,129356828,776339572,-0.06,1.0050,6.0015
0998.HK,中信银行,2007-11-07,6.03,6.10,6.12,5.91,5.96,102727844,618573483,0.07,-1.1609,6.0215
0998.HK,中信银行,2007-11-08,5.96,5.80,5.89,5.60,5.62,206922060,1188631029,0.34,-5.7047,5.7443
0998.HK,中信银行,2007-11-09,5.62,5.69,5.75,5.59,5.61,106937854,605287705,0.01,-0.1779,5.6602
0998.HK,中信银行,2007-11-12,5.61,5.56,5.56,5.37,5.51,133109027,727465250,0.10,-1.7825,5.4652
0998.HK,中信银行,2007-11-13,5.51,5.55,5.64,5.45,5.58,51285060,285152698,-0.07,1.2704,5.5602
0998.HK,中信银行,2007-11-14,5.58,5.75,5.77,5.65,5.73,51761360,295985930,-0.15,2.6882,5.7183
0998.HK,中信银行,2007-11-15,5.73,5.77,5.77,5.54,5.57,33328000,187029940,0.16,-2.7923,5.6118
0998.HK,中信银行,2007-11-16,5.57,5.47,5.54,5.38,5.44,78310757,426534170,0.13,-2.3339,5.4467
0998.HK,中信银行,2007-11-19,5.44,5.45,5.54,5.43,5.50,54845800,300657784,-0.06,1.1029,5.4819
0998.HK,中信银行,2007-11-20,5.50,5.35,5.68,5.30,5.61,89687200,491505680,-0.11,2.0000,5.4802
0998.HK,中信银行,2007-11-21,5.61,5.55,5.55,5.32,5.34,49590000,268581640,0.27,-4.8128,5.4160
0998.HK,中信银行,2007-11-22,5.34,5.30,5.40,5.14,5.19,62222009,330127759,0.15,-2.8090,5.3056
0998.HK,中信银行,2007-11-23,5.19,5.29,5.32,5.20,5.23,36663000,192476160,-0.04,0.7707,5.2499
0998.HK,中信银行,2007-11-26,5.23,5.32,5.40,5.27,5.40,37880100,200969127,-0.17,3.2505,5.3054
0998.HK,中信银行,2007-11-27,5.40,5.25,5.34,5.22,5.29,22870880,121099798,0.11,-2.0370,5.2949
0998.HK,中信银行,2007-11-28,5.29,5.30,5.32,5.17,5.18,31219400,163205198,0.11,-2.0794,5.2277
0998.HK,中信银行,2007-11-29,5.18,5.30,5.35,5.21,5.28,66596500,352275065,-0.10,1.9305,5.2897
0998.HK,中信银行,2007-11-30,5.28,5.22,5.28,5.15,5.26,39732342,207747069,0.02,-0.3788,5.2287
0998.HK,中信银行,2007-12-03,5.26,5.35,5.39,5.27,5.29,40401424,215314318,-0.03,0.5703,5.3294
0998.HK,中信银行,2007-12-04,5.29,5.25,5.33,5.24,5.26,29413924,155400225,-0.03,-0.5671,5.2832
0998.HK,中信银行,2007-12-05,5.26,5.26,5.36,5.26,5.34,24538900,130635508,0.08,1.5209,5.3236
0998.HK,中信银行,2007-12-06,5.34,5.45,5.55,5.40,5.42,79818903,435982861,0.08,1.4981,5.4622
0998.HK,中信银行,2007-12-07,5.42,5.54,5.54,5.30,5.34,54686029,296530954,0.08,-1.4760,5.4224
0998.HK,中信银行,2007-12-10,5.34,5.34,5.37,5.24,5.30,50505500,267472720,0.04,-0.7491,5.2959
0998.HK,中信银行,2007-12-11,5.30,5.35,5.38,5.29,5.38,22116830,118192761,-0.08,1.5094,5.3440
0998.HK,中信银行,2007-12-12,5.38,5.25,5.30,5.23,5.24,27409766,144126330,0.14,-2.6022,5.2582
0998.HK,中信银行,2007-12-13,5.24,5.24,5.24,5.05,5.12,71228000,366126750,0.12,-2.2901,5.1402
0998.HK,中信银行,2007-12-14,5.12,5.10,5.10,4.99,5.01,61555343,309102315,0.11,-2.1484,5.0215
0998.HK,中信银行,2007-12-17,5.01,4.89,4.97,4.89,4.94,43498400,214599496,0.07,-1.3972,4.9335
0998.HK,中信银行,2007-12-18,4.94,4.85,4.99,4.80,4.92,37475400,183619253,0.02,-0.4049,4.8997
0998.HK,中信银行,2007-12-19,4.92,4.95,5.09,4.92,5.05,32486240,161077640,-0.13,2.6423,4.9583
0998.HK,中信银行,2007-12-20,5.05,4.99,5.05,4.96,5.04,21383115,107152211,0.01,-0.1980,5.0111
0998.HK,中信银行,2007-12-21,5.04,5.08,5.08,5.00,5.00,24629490,123493115,0.04,-0.7937,5.0140
0998.HK,中信银行,2007-12-24,5.00,5.00,5.07,4.92,5.04,22394000,112095340,0.04,0.8000,5.0056
0998.HK,中信银行,2007-12-27,5.04,5.00,5.04,4.89,4.96,41125000,203746460,-0.08,-1.5873,4.9543
0998.HK,中信银行,2007-12-28,4.96,4.90,5.01,4.89,5.00,24239500,120158600,0.04,0.8065,4.9571
0998.HK,中信银行,2008-01-02,5.00,5.00,4.96,4.86,4.93,19096069,93858405,-0.07,-1.4000,4.9151
0998.HK,中信银行,2008-01-03,4.93,4.85,4.89,4.80,4.87,45791207,221820663,-0.06,-1.2170,4.8442
0998.HK,中信银行,2008-01-04,4.87,4.79,4.88,4.73,4.87,39987000,192607040,0.00,0.0000,4.8167
0998.HK,中信银行,2008-01-07,4.87,4.76,4.84,4.71,4.75,41438120,196908596,-0.12,-2.4641,4.7519
0998.HK,中信银行,2008-01-08,4.75,4.76,4.85,4.75,4.81,39172000,187937960,0.06,1.2632,4.7978
0998.HK,中信银行,2008-01-09,4.81,4.71,4.98,4.64,4.94,40300000,192584220,0.13,2.7027,4.7788
0998.HK,中信银行,2008-01-10,4.94,4.93,4.98,4.87,4.91,31974387,157575693,-0.03,-0.6073,4.9282
0998.HK,中信银行,2008-01-11,4.91,4.98,5.14,4.93,4.98,62407310,313502459,0.07,1.4257,5.0235
0998.HK,中信银行,2008-01-14,4.98,5.04,5.11,4.97,4.99,31361000,157430350,0.01,0.2008,5.0199
0998.HK,中信银行,2008-01-15,4.99,5.11,5.20,4.84,4.87,64530452,326844713,-0.12,-2.4048,5.0650
0998.HK,中信银行,2008-01-16,4.87,4.70,4.81,4.67,4.79,66324000,313776150,-0.08,-1.6427,4.7310
0998.HK,中信银行,2008-01-17,4.79,4.90,5.01,4.66,4.91,55758000,269094640,0.12,2.5052,4.8261
0998.HK,中信银行,2008-01-18,4.91,4.75,5.08,4.71,5.00,81118924,397783541,0.09,1.8330,4.9037
0998.HK,中信银行,2008-01-21,5.00,4.81,4.94,4.71,4.74,58058222,279252183,-0.26,-5.2000,4.8099
0998.HK,中信银行,2008-01-22,4.74,4.50,4.54,4.25,4.47,83951171,369400388,-0.27,-5.6962,4.4002
0998.HK,中信银行,2008-01-23,4.47,4.70,4.75,4.31,4.65,74389882,339164265,0.18,4.0268,4.5593
0998.HK,中信银行,2008-01-24,4.65,4.78,4.80,4.61,4.65,58040000,273515320,0.00,0.0000,4.7125
0998.HK,中信银行,2008-01-25,4.65,4.90,4.95,4.79,4.90,59695310,291156677,0.25,5.3763,4.8774
0998.HK,中信银行,2008-01-28,4.90,4.71,4.85,4.65,4.73,34273277,161756839,-0.17,-3.4694,4.7196
0998.HK,中信银行,2008-01-29,4.73,4.75,4.89,4.63,4.66,25004805,118020153,-0.07,-1.4799,4.7199
0998.HK,中信银行,2008-01-30,4.66,4.74,4.75,4.43,4.59,51178500,233068675,-0.07,-1.5021,4.5540
0998.HK,中信银行,2008-01-31,4.59,4.52,4.69,4.36,4.47,40215660,180591054,-0.12,-2.6144,4.4906
0998.HK,中信银行,2008-02-01,4.47,4.57,4.73,4.43,4.62,50644719,232122443,0.15,3.3557,4.5833
0998.HK,中信银行,2008-02-04,4.62,4.75,4.85,4.72,4.77,46438672,221452424,0.15,3.2468,4.7687
0998.HK,中信银行,2008-02-05,4.77,4.68,4.75,4.61,4.67,24049464,111832690,-0.10,-2.0964,4.6501
0998.HK,中信银行,2008-02-13,4.67,4.55,4.32,4.18,4.20,32443642,137789616,-0.47,-10.0642,4.2470
0998.HK,中信银行,2008-02-14,4.20,4.28,4.37,4.25,4.35,25751221,111430806,0.15,3.5714,4.3272
0998.HK,中信银行,2008-02-15,4.35,4.26,4.40,4.25,4.36,21611464,93403411,0.01,0.2299,4.3219
0998.HK,中信银行,2008-02-18,4.36,4.37,4.45,4.28,4.29,19676000,85034930,-0.07,-1.6055,4.3218
0998.HK,中信银行,2008-02-19,4.29,4.31,4.44,4.31,4.40,22065000,96826780,0.11,2.5641,4.3883
0998.HK,中信银行,2008-02-20,4.40,4.40,4.41,4.23,4.24,25317008,109064184,-0.16,-3.6364,4.3079
0998.HK,中信银行,2008-02-21,4.24,4.26,4.36,4.26,4.32,14680150,63295659,0.08,1.8868,4.3116
0998.HK,中信银行,2008-02-22,4.32,4.21,4.26,4.18,4.23,16910800,71317630,-0.09,-2.0833,4.2173
0998.HK,中信银行,2008-02-25,4.23,4.28,4.29,4.17,4.19,20628000,87050940,-0.04,-0.9456,4.2200
0998.HK,中信银行,2008-02-26,4.19,4.22,4.30,4.20,4.24,16139750,68450309,0.05,1.1933,4.2411
0998.HK,中信银行,2008-02-27,4.24,4.29,4.36,4.25,4.32,38699000,167056650,0.08,1.8868,4.3168
0998.HK,中信银行,2008-02-28,4.32,4.25,4.36,4.25,4.32,21227000,91778123,0.00,0.0000,4.3237
0998.HK,中信银行,2008-02-29,4.32,4.22,4.37,4.22,4.32,15529000,66743620,0.00,0.0000,4.2980
0998.HK,中信银行,2008-03-03,4.32,4.26,4.27,4.20,4.21,23642100,100081240,-0.11,-2.5463,4.2332
0998.HK,中信银行,2008-03-04,4.21,4.24,4.28,4.07,4.11,34318134,142317448,-0.10,-2.3753,4.1470
0998.HK,中信银行,2008-03-05,4.11,4.07,4.11,4.01,4.02,21021000,85112110,-0.09,-2.1898,4.0489
0998.HK,中信银行,2008-03-06,4.02,4.08,4.13,4.04,4.07,20195000,82402300,0.05,1.2438,4.0803
0998.HK,中信银行,2008-03-07,4.07,3.98,4.02,3.88,3.93,28361534,111551234,-0.14,-3.4398,3.9332
0998.HK,中信银行,2008-03-10,3.93,3.89,3.98,3.80,3.95,22201000,85869280,0.02,0.5089,3.8678
0998.HK,中信银行,2008-03-11,3.95,3.86,4.00,3.81,3.99,17825000,69564730,0.04,1.0127,3.9026
0998.HK,中信银行,2008-03-12,3.99,4.07,4.13,3.96,4.03,25580299,103378102,0.04,1.0025,4.0413
0998.HK,中信银行,2008-03-13,4.03,3.88,4.05,3.80,3.83,20225571,78784214,-0.20,-4.9628,3.8953
0998.HK,中信银行,2008-03-14,3.83,3.86,3.90,3.80,3.81,19299185,74415203,-0.02,-0.5222,3.8559
0998.HK,中信银行,2008-03-17,3.81,3.63,3.70,3.56,3.60,44610592,161236109,-0.21,-5.5118,3.6143
0998.HK,中信银行,2008-03-18,3.60,3.75,3.75,3.44,3.54,41199000,145542730,-0.06,-1.6667,3.5327
0998.HK,中信银行,2008-03-19,3.54,3.66,3.76,3.60,3.65,26548541,97832320,0.11,3.1073,3.6850
0998.HK,中信银行,2008-03-20,3.65,3.58,3.59,3.44,3.51,29598357,104401019,-0.14,-3.8356,3.5273
0998.HK,中信银行,2008-03-25,3.51,3.56,3.79,3.56,3.77,47441300,174043872,0.26,7.4074,3.6686
0998.HK,中信银行,2008-03-26,3.77,3.77,3.94,3.73,3.91,40398000,156303050,0.14,3.7135,3.8691
0998.HK,中信银行,2008-03-27,3.91,3.89,4.07,3.83,4.06,56886017,226074388,0.15,3.8363,3.9742
0998.HK,中信银行,2008-03-28,4.06,4.02,4.28,4.02,4.25,83243064,348737862,0.19,4.6798,4.1894
0998.HK,中信银行,2008-03-31,4.25,4.21,4.21,4.08,4.11,39025600,160825249,-0.14,-3.2941,4.1210
0998.HK,中信银行,2008-04-01,4.11,4.14,4.25,4.12,4.21,47425000,198346840,0.10,2.4331,4.1823
0998.HK,中信银行,2008-04-02,4.21,4.34,4.50,4.30,4.40,81950757,361935620,0.19,4.5131,4.4165
0998.HK,中信银行,2008-04-03,4.40,4.40,4.58,4.35,4.48,53345000,238713260,0.08,1.8182,4.4749
0998.HK,中信银行,2008-04-07,4.48,4.48,4.56,4.47,4.54,86763000,390387530,0.06,1.3393,4.4995
0998.HK,中信银行,2008-04-08,4.54,4.50,4.62,4.43,4.45,38438000,173719400,-0.09,-1.9824,4.5195
0998.HK,中信银行,2008-04-09,4.45,4.49,4.53,4.34,4.35,23658500,104420880,-0.10,-2.2472,4.4137
0998.HK,中信银行,2008-04-10,4.35,4.30,4.50,4.28,4.48,28389000,124548230,0.13,2.9885,4.3872
0998.HK,中信银行,2008-04-11,4.48,4.51,4.71,4.51,4.68,82566200,383203394,0.20,4.4643,4.6412
0998.HK,中信银行,2008-04-14,4.68,4.59,4.65,4.50,4.51,50753000,231713570,-0.17,-3.6325,4.5655
0998.HK,中信银行,2008-04-15,4.51,4.50,4.57,4.44,4.50,26043211,117265400,-0.01,-0.2217,4.5027
